compound_id,compound_name,canonical_smiles,structure_key,structure_id,connectivity_group,original_dili_category,dili_label,label_source,structure_source,pubchem_cid,standardization_version,source_compound_ids,source_original_categories
LT00113,Leflunomide,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,VHOGYURTWQBHIL-UHFFFAOYSA-N,4c166c45d8550dff13517088b2352d0a83aed90ceb6ba75627fc2fb39c748c22,VHOGYURTWQBHIL,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3899,3899,dilirank_parent_v1,"[""LT00113""]","[""vMost-DILI-concern""]"
LT00116,Mefenamic acid,Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N,c5502afb0a2e69d89677f51ce04c0019bb201082edccdf0a85a58c2b3ebb3c26,HYYBABOKPJLUIN,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/4044,4044,dilirank_parent_v1,"[""LT00116""]","[""vMost-DILI-concern""]"
LT00117,Meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,36d7826133cd288ba228915cf2934de8a94c61d27a413d81105bf10c92c21796,ZRVUJXDFFKFLMG,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/54677470,54677470,dilirank_parent_v1,"[""LT00117""]","[""vLess-DILI-concern""]"
LT00119,Metformin hydrochloride,CN(C)C(=N)N=C(N)N,XZWYZXLIPXDOLR-UHFFFAOYSA-N,51d27ac1807041f31d1aba6c72e50ce280b5728bd565af8ffbbf3d7bd131e032,XZWYZXLIPXDOLR,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/14219,14219,dilirank_parent_v1,"[""LT00119""]","[""vLess-DILI-concern""]"
LT00121,Methyldopa,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CJCSPKMFHVPWAR-JTQLQIEISA-N,8650a9eb555ba7fe0fea52f3b0fb7d075a368709d0acdf56912ce57aeb284367,CJCSPKMFHVPWAR,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/38853,38853,dilirank_parent_v1,"[""LT00121""]","[""vMost-DILI-concern""]"
LT00124,Nefazodone hydrochloride,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,VRBKIVRKKCLPHA-UHFFFAOYSA-N,8c1759a7ad577352f2afa82d7bdf260c9cb5f2c673d4ce853ad6288e452e85c9,VRBKIVRKKCLPHA,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/54911,54911,dilirank_parent_v1,"[""LT00124""]","[""vMost-DILI-concern""]"
LT00125,Nitrofurantoin,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,NXFQHRVNIOXGAQ-YCRREMRBSA-N,7662ab3c9bfa4fb9c7a6ae43dbe5b0ea7c196e2288a09af0653096b54f991949,NXFQHRVNIOXGAQ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6604200,6604200,dilirank_parent_v1,"[""LT00125""]","[""vMost-DILI-concern""]"
LT00126,Olsalazine sodium,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,QQBDLJCYGRGAKP-UHFFFAOYSA-N,728bf678771e61a7499e897470e6666c65811debfdcbf85a5cb9233a5a49abe7,QQBDLJCYGRGAKP,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/135413505,135413505,dilirank_parent_v1,"[""LT00126""]","[""vLess-DILI-concern""]"
LT00128,Paroxetine hydrochloride,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,eb48c594ad688d9caba7c2ba1ceb9c2f831f82b3154687ca24cdee76b522a892,AHOUBRCZNHFOSL,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/62878,62878,dilirank_parent_v1,"[""LT00128""]","[""vLess-DILI-concern""]"
LT00131,Perhexiline,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,CYXKNKQEMFBLER-UHFFFAOYSA-N,d67aa4aeef99d09922d5f259aebed863f91ac5436fee2114c79a081508d7296f,CYXKNKQEMFBLER,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/4746,4746,dilirank_parent_v1,"[""LT00131""]","[""vMost-DILI-concern""]"
LT00134,Pioglitazone hydrochloride,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,HYAFETHFCAUJAY-UHFFFAOYSA-N,7855e9f14242eec641f3bf24eddcda6e4216d185bba38d03c7620d36c8c7b53c,HYAFETHFCAUJAY,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/60560,60560,dilirank_parent_v1,"[""LT00134""]","[""vLess-DILI-concern""]"
LT00136,Propylthiouracil,CCCc1cc(=O)[nH]c(=S)[nH]1,KNAHARQHSZJURB-UHFFFAOYSA-N,f231d590dbc028196fa1b9f09c2c6130343814af678bc41cafafcf6b65333282,KNAHARQHSZJURB,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/657298,657298,dilirank_parent_v1,"[""LT00136""]","[""vMost-DILI-concern""]"
LT00137,Pseudoephedrine hydrochloride,CN[C@@H](C)[C@@H](O)c1ccccc1,KWGRBVOPPLSCSI-WCBMZHEXSA-N,486c459672355ecaa48722d1c043a0c3b35645141a85df7dbd465489f7405dbb,KWGRBVOPPLSCSI,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/9581,9581,dilirank_parent_v1,"[""LT00137""]","[""vNo-DILI-concern""]"
LT00138,Ranitidine hydrochloride,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,VMXUWOKSQNHOCA-UKTHLTGXSA-N,1e7a57f087268ac17ce696adb6dc7b9302239533bd4adc81b5745661fa7817fa,VMXUWOKSQNHOCA,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3033332,3033332,dilirank_parent_v1,"[""LT00138""]","[""vLess-DILI-concern""]"
LT00140,Rosiglitazone maleate,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,YASAKCUCGLMORW-UHFFFAOYSA-N,8ae3c4ce7a0f3575ad136476e062040cf8b9a8225b3c63f0ce1a2f3c3434e395,YASAKCUCGLMORW,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5281055,5281055,dilirank_parent_v1,"[""LT00140""]","[""vLess-DILI-concern""]"
LT00141,Indocyanine green,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,BDBMLMBYCXNVMC-UHFFFAOYSA-N,0949748dbd06aaaeaf101751b411297dfa8cc66cf6da33a1bbc61e8fbfc21f8c,BDBMLMBYCXNVMC,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5282412,5282412,dilirank_parent_v1,"[""LT00141""]","[""vNo-DILI-concern""]"
LT00142,Simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,RYMZZMVNJRMUDD-HGQWONQESA-N,b582af1bb91ade0dc6262d54c201eb316d192b8763c176955f43fb0efb2dbdc8,RYMZZMVNJRMUDD,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/54454,54454,dilirank_parent_v1,"[""LT00142""]","[""vLess-DILI-concern""]"
LT00143,Spironolactone,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,LXMSZDCAJNLERA-ZHYRCANASA-N,bc33061eab4a8045a93bc800fa97f613e49d58774af5c86dc7756a0fbbda3c73,LXMSZDCAJNLERA,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5833,5833,dilirank_parent_v1,"[""LT00143""]","[""vLess-DILI-concern""]"
LT00144,Stavudine,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL-JGVFFNPUSA-N,08fbd9ef3b0fedeb8a191d07d63582181fa6a025a629095cf424c6413e9a5484,XNKLLVCARDGLGL,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/18283,18283,dilirank_parent_v1,"[""LT00144""]","[""vMost-DILI-concern""]"
LT00145,Streptomycin sulfate,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,UCSJYZPVAKXKNQ-HZYVHMACSA-N,27b70e97d90842648dfe90dd7910d9cb7f56cf4e83c736ce4910193bfa8be906,UCSJYZPVAKXKNQ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/19648,19648,dilirank_parent_v1,"[""LT00145""]","[""vNo-DILI-concern""]"
LT00146,Sulfadiazine,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,SEEPANYCNGTZFQ-UHFFFAOYSA-N,1793431a6311ce95ddf44dfa8847de69247d562ae9f16350cf96be540f4b1cc4,SEEPANYCNGTZFQ,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5215,5215,dilirank_parent_v1,"[""LT00146""]","[""vLess-DILI-concern""]"
LT00147,Sulfasalazine,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,NCEXYHBECQHGNR-UHFFFAOYSA-N,e723519b6f359ba197823c80b0b9b2fdaaa8662e31fbf37cd08835b93d8cd570,NCEXYHBECQHGNR,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5339,5339,dilirank_parent_v1,"[""LT00147""]","[""vMost-DILI-concern""]"
LT00148,Sulindac,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,MLKXDPUZXIRXEP-MFOYZWKCSA-N,2a0b45765060d1741a13ee0431661dac4793f01771957785d8032b61e7f183ab,MLKXDPUZXIRXEP,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/1548887,1548887,dilirank_parent_v1,"[""LT00148""]","[""vMost-DILI-concern""]"
LT00152,Tamoxifen citrate,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NKANXQFJJICGDU-QPLCGJKRSA-N,b5db4763e49c0e4b96784ac16065531168ccf8b42bbab4b3b910634bc610583c,NKANXQFJJICGDU,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/2733525,2733525,dilirank_parent_v1,"[""LT00152""]","[""vMost-DILI-concern""]"
LT00153,Temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,BPEGJWRSRHCHSN-UHFFFAOYSA-N,17cd9ac2377767f80caebef9550a5e1d83089ac1a393e9412c71a5e770ad8679,BPEGJWRSRHCHSN,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5394,5394,dilirank_parent_v1,"[""LT00153""]","[""vLess-DILI-concern""]"
LT00155,Tizanidine hydrochloride,Clc1ccc2nsnc2c1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N,8b05518b6d3b0392ab1025f07173587edf44ce4c898dc647ad0ebe2bd7e78f62,XFYDIVBRZNQMJC,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/114869,114869,dilirank_parent_v1,"[""LT00155""]","[""vMost-DILI-concern""]"
LT00156,Tolcapone,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,MIQPIUSUKVNLNT-UHFFFAOYSA-N,ef6be02ec9adebec92a3677154c2e066a2bcc7fcb4eb9d1f19ed43a5d3d16d75,MIQPIUSUKVNLNT,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/4659569,4659569,dilirank_parent_v1,"[""LT00156""]","[""vMost-DILI-concern""]"
LT00160,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,4a8f46b29b10b0d681658e8cdc1d7f3fe827f57f87f2108141dc62533f488bee,NIJJYAXOARWZEE,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3121,3121,dilirank_parent_v1,"[""LT00160"", ""LT00684""]","[""vMost-DILI-concern"", ""vMost-DILI-concern""]"
LT00162,Vitamin A palmitate,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,VYGQUTWHTHXGQB-FFHKNEKCSA-N,f59663f3b9d0898dcea2c3336dd3b9540f4074703e9f77c6b569416fa076fba9,VYGQUTWHTHXGQB,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5280531,5280531,dilirank_parent_v1,"[""LT00162""]","[""vLess-DILI-concern""]"
LT00163,Zidovudine,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,HBOMLICNUCNMMY-XLPZGREQSA-N,e20713ddf37387eb86f8117068afb05030afb1534156cac20a90123dee27d2b3,HBOMLICNUCNMMY,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/35370,35370,dilirank_parent_v1,"[""LT00163""]","[""vMost-DILI-concern""]"
LT00165,Zonisamide,NS(=O)(=O)Cc1noc2ccccc12,UBQNRHZMVUUOMG-UHFFFAOYSA-N,97fbd1d0658ab0977b8062d4389133a6f3b6f6409808d944afb50082918270bb,UBQNRHZMVUUOMG,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5734,5734,dilirank_parent_v1,"[""LT00165""]","[""vLess-DILI-concern""]"
LT00166,Pyrazinamide,NC(=O)c1cnccn1,IPEHBUMCGVEMRF-UHFFFAOYSA-N,41192d03d4276980c01949e80b8dada4ee3c8489d7e5ce716d317072306cd800,IPEHBUMCGVEMRF,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/1046,1046,dilirank_parent_v1,"[""LT00166""]","[""vLess-DILI-concern""]"
LT00167,Finasteride,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,DBEPLOCGEIEOCV-WSBQPABSSA-N,d85b6dde7dfddaf5e1d4c8814435d2c88c3ade81c1a9460d53f2d707cccfafc2,DBEPLOCGEIEOCV,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/57363,57363,dilirank_parent_v1,"[""LT00167""]","[""vLess-DILI-concern""]"
LT00168,Troglitazone,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,GXPHKUHSUJUWKP-UHFFFAOYSA-N,7baec907dc7d6dbd164d5ff6fba4e5c5af7cec02963043f5197f25209dd7d3e3,GXPHKUHSUJUWKP,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5591,5591,dilirank_parent_v1,"[""LT00168""]","[""vMost-DILI-concern""]"
LT00172,Fluvastatin sodium,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,FJLGEFLZQAZZCD-JUFISIKESA-N,7acad11270d46e651e984c455bf18490e8f874c9dbbfe4bc8c8d1a5d2bd7a181,FJLGEFLZQAZZCD,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/23679527,23679527,dilirank_parent_v1,"[""LT00172""]","[""vLess-DILI-concern""]"
LT00173,Glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,WIGIZIANZCJQQY-UHFFFAOYSA-N,996c3b1cb2aa319618cba919781f719cc93b100e32cac502c46b972099359ba6,WIGIZIANZCJQQY,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3476,3476,dilirank_parent_v1,"[""LT00173""]","[""vLess-DILI-concern""]"
LT00174,Venlafaxine hydrochloride,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,PNVNVHUZROJLTJ-UHFFFAOYSA-N,d2bd38b6dd74ec9abb8e95c4691a873308ff8b4054b73c57620572067189fab2,PNVNVHUZROJLTJ,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/62923,62923,dilirank_parent_v1,"[""LT00174""]","[""vLess-DILI-concern""]"
LT00175,Amlodipine besylate,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,HTIQEAQVCYTUBX-UHFFFAOYSA-N,9829f2c9561b79779cc415c06c6e7a84915b7d6b13c61542eb2b8678448c503d,HTIQEAQVCYTUBX,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/60496,60496,dilirank_parent_v1,"[""LT00175""]","[""vLess-DILI-concern""]"
LT00177,Vinblastine sulfate,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,JXLYSJRDGCGARV-CFWMRBGOSA-N,f516134c6f065fda882799ab1ed11fc63973c1ee7926639c01cb812db4352eb8,JXLYSJRDGCGARV,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5388983,5388983,dilirank_parent_v1,"[""LT00177""]","[""vLess-DILI-concern""]"
LT00178,Ciprofloxacin hydrochloride,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MYSWGUAQZAJSOK-UHFFFAOYSA-N,27a193a8f29687cfc6bd25657b860ed4f147876cf68c7a3115860599383bfd9a,MYSWGUAQZAJSOK,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/62998,62998,dilirank_parent_v1,"[""LT00178""]","[""vMost-DILI-concern""]"
LT00179,Fluconazole,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,RFHAOTPXVQNOHP-UHFFFAOYSA-N,22a8b33fcc3f9cd994e86f2f2284a23764c8e630bb69c040d380f0bb6968ef0d,RFHAOTPXVQNOHP,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3365,3365,dilirank_parent_v1,"[""LT00179""]","[""vMost-DILI-concern""]"
LT00180,Prednisone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,d87406609c0c93fb0e2f37cef62090206a25d04777d6728a8d5ce3dcf900215e,XOFYZVNMUHMLCC,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5865,5865,dilirank_parent_v1,"[""LT00180""]","[""vLess-DILI-concern""]"
LT00181,Lorazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,DIWRORZWFLOCLC-UHFFFAOYSA-N,b2fc3219e7396014ab133b694343af0e4ce0d4bf9c7f2014efd9c4e240c665b9,DIWRORZWFLOCLC,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3958,3958,dilirank_parent_v1,"[""LT00181""]","[""vLess-DILI-concern""]"
LT00182,Itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-ZPGVKDDISA-N,d8e6ef6dbcaaf1a8ebefa3032e029973864e8385b56d92ded19352d4ac280d01,VHVPQPYKVGDNFY,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/55283,55283,dilirank_parent_v1,"[""LT00182""]","[""vMost-DILI-concern""]"
LT00183,Raloxifene hydrochloride,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,GZUITABIAKMVPG-UHFFFAOYSA-N,5c92130c3047259cad9c04d3bf9a682c06b608c47eb00909f7faa3123d3e5fe2,GZUITABIAKMVPG,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/54900,54900,dilirank_parent_v1,"[""LT00183""]","[""vLess-DILI-concern""]"
LT00184,Mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,VKHAHZOOUSRJNA-GCNJZUOMSA-N,423899c981d82c9603bf293fdeca9884bd9ef95be3da3cdb9420fc907bbcfa19,VKHAHZOOUSRJNA,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/55245,55245,dilirank_parent_v1,"[""LT00184""]","[""vLess-DILI-concern""]"
LT00185,Clomipramine hydrochloride,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,GDLIGKIOYRNHDA-UHFFFAOYSA-N,76233f874352cec443c308c564580805cec18b55fe46ec47ea74c26cb738f78d,GDLIGKIOYRNHDA,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/68539,68539,dilirank_parent_v1,"[""LT00185""]","[""vMost-DILI-concern""]"
LT00186,Pravastatin sodium,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,TUZYXOIXSAXUGO-PZAWKZKUSA-N,3583b59fa4b2fd5096ea46f751294a6bf1a69117b9066cca611985de23acc55e,TUZYXOIXSAXUGO,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/16759173,16759173,dilirank_parent_v1,"[""LT00186""]","[""vLess-DILI-concern""]"
LT00187,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,AGOYDEPGAOXOCK-KCBOHYOISA-N,1ca85f38c6f2198fadccaa293feaf39fee25fdc52b5b60231b24c9a07cf39d51,AGOYDEPGAOXOCK,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/84029,84029,dilirank_parent_v1,"[""LT00187""]","[""vMost-DILI-concern""]"
LT00188,Hydrocortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,ALEXXDVDDISNDU-JZYPGELDSA-N,12b06da1b45dea8170ce26c9fd1eae3d9415dbc1590f14b26d6d45510c489033,ALEXXDVDDISNDU,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5744,5744,dilirank_parent_v1,"[""LT00188""]","[""vNo-DILI-concern""]"
LT00192,Progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,RJKFOVLPORLFTN-LEKSSAKUSA-N,614721bdc88c39aa10856df47ab4c17d90cc83e2674c1a9b77946bb19dc10640,RJKFOVLPORLFTN,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5994,5994,dilirank_parent_v1,"[""LT00192""]","[""vLess-DILI-concern""]"
LT00194,Ergocalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,MECHNRXZTMCUDQ-RKHKHRCZSA-N,7f23b9040764a4a52c06cde1298e613fa60327df2ace794e9fa45dab31d56ee9,MECHNRXZTMCUDQ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5280793,5280793,dilirank_parent_v1,"[""LT00194""]","[""vNo-DILI-concern""]"
LT00199,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,HEFNNWSXXWATRW-UHFFFAOYSA-N,e9ad82014f7bfdfc155ed8b2433b48176d133ca541266094dad17691fb31a56a,HEFNNWSXXWATRW,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3672,3672,dilirank_parent_v1,"[""LT00199""]","[""vLess-DILI-concern""]"
LT00200,Isoproterenol hydrochloride,CC(C)NCC(O)c1ccc(O)c(O)c1,JWZZKOKVBUJMES-UHFFFAOYSA-N,26c5edff67332a24ad89e5faa84b7a08909a4e64490459fcc6f6ed173eb741ee,JWZZKOKVBUJMES,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5807,5807,dilirank_parent_v1,"[""LT00200""]","[""vNo-DILI-concern""]"
